"HHID","h16q00","h16q01","h16q02a","h16q2y","h16q02b","h16q3a","h16q3b","h16q3c","h16q3d","h16q4a","h16q4b","h16q4c","wgt_X"
"H36402-04-01",105,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",106,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",107,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",108,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",109,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",110,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",111,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",112,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",113,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",114,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",115,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",116,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",117,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",118,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",1011,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",1012,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",1031,2,,,,,,,,,,,1878.69799804688
"H36402-04-01",1032,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",102,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",104,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",105,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",106,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",107,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",108,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",109,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",110,1,5,2013,2,1,1,1,1,10,1,40,1878.69799804688
"H36403-04-01",111,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",112,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",113,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",114,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",115,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",116,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",117,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",118,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",1011,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",1012,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",1031,2,,,,,,,,,,,1878.69799804688
"H36403-04-01",1032,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",102,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",104,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",105,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",106,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",107,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",108,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",109,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",110,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",111,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",112,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",113,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",114,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",115,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",116,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",117,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",118,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",1011,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",1012,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",1031,2,,,,,,,,,,,1878.69799804688
"H36404-04-01",1032,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",102,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",104,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",105,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",106,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",107,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",108,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",109,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",110,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",111,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",112,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",113,1,7,2104,1,2,2,2,2,1,40,40,1878.69799804688
"H36405-04-01",114,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",115,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",116,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",117,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",118,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",1011,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",1012,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",1031,2,,,,,,,,,,,1878.69799804688
"H36405-04-01",1032,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",102,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",104,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",105,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",106,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",107,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",108,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",109,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",110,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",111,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",112,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",113,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",114,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",115,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",116,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",117,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",118,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",1011,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",1012,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",1031,2,,,,,,,,,,,1878.69799804688
"H36406-04-01",1032,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",102,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",104,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",105,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",106,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",107,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",108,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",109,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",110,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",111,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",112,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",113,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",114,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",115,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",116,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",117,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",118,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",1011,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",1012,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",1031,2,,,,,,,,,,,1878.69799804688
"H36407-04-01",1032,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",102,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",104,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",105,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",106,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",107,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",108,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",109,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",110,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",111,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",112,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",113,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",114,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",115,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",116,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",117,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",118,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",1011,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",1012,1,8,2013,1,2,2,1,2,5,8,40,1878.69799804688
"H36408-04-01",1031,2,,,,,,,,,,,1878.69799804688
"H36408-04-01",1032,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",102,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",104,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",105,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",106,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",107,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",108,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",109,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",110,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",111,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",112,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",113,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",114,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",115,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",116,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",117,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",118,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",1011,1,10,2013,5,1,2,1,1,96,40,40,1878.69799804688
"H36409-04-01",1012,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",1031,2,,,,,,,,,,,1878.69799804688
"H36409-04-01",1032,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",102,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",104,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",105,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",106,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",107,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",108,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",109,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",110,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",111,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",112,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",113,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",114,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",115,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",116,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",117,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",118,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",1011,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",1012,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",1031,2,,,,,,,,,,,1878.69799804688
"H36410-04-01",1032,2,,,,,,,,,,,1878.69799804688
"H36501-04-01",102,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",104,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",105,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",106,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",107,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",108,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",109,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",110,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",111,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",112,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",113,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",114,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",115,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",116,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",117,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",118,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",1011,1,1,2013,3,1,1,1,1,1,6,3,3002.18090820313
"H36501-04-01",1012,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",1031,2,,,,,,,,,,,3002.18090820313
"H36501-04-01",1032,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",102,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",104,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",105,1,3,2013,3,1,1,1,2,13,8,2,3002.18090820313
"H36502-04-01",106,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",107,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",108,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",109,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",110,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",111,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",112,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",113,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",114,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",115,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",116,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",117,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",118,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",1011,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",1012,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",1031,2,,,,,,,,,,,3002.18090820313
"H36502-04-01",1032,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",102,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",104,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",105,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",106,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",107,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",108,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",109,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",110,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",111,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",112,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",113,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",114,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",115,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",116,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",117,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",118,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",1011,1,6,2013,2,2,2,1,2,8,8,8,3002.18090820313
"H36503-04-01",1012,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",1031,2,,,,,,,,,,,3002.18090820313
"H36503-04-01",1032,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",102,1,11,2010,2,2,2,1,2,8,5,8,3002.18090820313
"H36504-04-01",104,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",105,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",106,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",107,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",108,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",109,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",110,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",111,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",112,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",113,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",114,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",115,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",116,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",117,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",118,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",1011,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",1012,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",1031,2,,,,,,,,,,,3002.18090820313
"H36504-04-01",1032,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",102,1,6,2013,1,2,2,2,2,14,3,13,3002.18090820313
"H36505-04-01",104,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",105,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",106,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",107,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",108,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",109,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",110,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",111,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",112,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",113,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",114,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",115,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",116,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",117,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",118,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",1011,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",1012,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",1031,2,,,,,,,,,,,3002.18090820313
"H36505-04-01",1032,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",102,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",104,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",105,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",106,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",107,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",108,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",109,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",110,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",111,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",112,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",113,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",114,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",115,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",116,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",117,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",118,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",1011,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",1012,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",1031,2,,,,,,,,,,,3002.18090820313
"H36506-04-01",1032,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",102,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",104,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",105,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",106,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",107,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",108,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",109,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",110,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",111,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",112,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",113,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",114,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",115,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",116,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",117,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",118,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",1011,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",1012,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",1031,2,,,,,,,,,,,3002.18090820313
"H36507-04-01",1032,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",102,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",104,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",105,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",106,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",107,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",108,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",109,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",110,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",111,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",112,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",113,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",114,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",115,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",116,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",117,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",118,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",1011,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",1012,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",1031,2,,,,,,,,,,,3002.18090820313
"H36508-04-01",1032,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",102,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",104,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",105,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",106,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",107,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",108,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",109,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",110,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",111,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",112,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",113,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",114,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",115,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",116,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",117,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",118,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",1011,1,12,2013,4,1,2,2,1,3,4,6,3002.18090820313
"H36509-04-01",1012,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",1031,2,,,,,,,,,,,3002.18090820313
"H36509-04-01",1032,2,,,,,,,,,,,3002.18090820313
"H36601-04-01",102,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",104,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",105,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",106,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",107,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",108,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",109,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",110,1,3,2013,8,1,2,1,1,1,12,1,2500.58227539063
"H36601-04-01",111,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",112,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",113,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",114,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",115,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",116,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",117,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",118,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",1011,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",1012,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",1031,2,,,,,,,,,,,2500.58227539063
"H36601-04-01",1032,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",102,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",104,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",105,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",106,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",107,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",108,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",109,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",110,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",111,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",112,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",113,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",114,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",115,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",116,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",117,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",118,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",1011,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",1012,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",1031,2,,,,,,,,,,,2500.58227539063
"H36602-04-01",1032,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",102,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",104,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",105,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",106,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",107,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",108,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",109,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",110,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",111,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",112,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",113,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",114,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",115,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",116,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",117,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",118,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",1011,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",1012,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",1031,2,,,,,,,,,,,2500.58227539063
"H36603-04-01",1032,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",102,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",104,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",105,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",106,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",107,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",108,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",109,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",110,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",111,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",112,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",113,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",114,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",115,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",116,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",117,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",118,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",1011,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",1012,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",1031,2,,,,,,,,,,,2500.58227539063
"H36604-04-01",1032,2,,,,,,,,,,,2500.58227539063
"H36605-04-01",102,2,,,,,,,,,,,2500.58227539063
"H36605-04-01",104,2,,,,,,,,,,,2500.58227539063
"H36605-04-01",105,2,,,,,,,,,,,2500.58227539063
"H36605-04-01",106,2,,,,,,,,,,,2500.58227539063
