"hh","wgt_X","HHID","region","urban","district_code","district_name","scounty_code","subcounty_name","parish_code","parish_name","h1aq5","ea","HHID_old","rotate","wgt","wave","a1bq6","a1bq7","a1bq8","day_v1","month_v1","year_v1","day_v2","month_v2","year_v2","nonresp"
"H13004-04-01",2272.64404296875,130040401,2,0,"226","Buyende",226104,"Kagulu",22610405,"Kabukye",,130,2053000904,1,2272.64404296875,4,1,,,"14","02","2014","14","02","2014",1
"H13005-04-01",2272.64404296875,130050401,2,0,"226","Buyende",226104,"Kagulu",22610405,"Kabukye",,130,2053000905,1,2272.64404296875,4,1,1,,"13","02","2014","05","08","2014",1
"H13006-04-01",378.773986816406,130060401,2,0,"226","Buyende",226104,"Kagulu",22610405,"Kabukye",,130,2053000906,1,378.773986816406,4,1,1,,"13","02","2014","05","08","2014",1
"H13006-04-02",378.773986816406,130060402,2,0,"226","Buyende",226104,"Kagulu",22610405,"Kabukye",,130,205300090603,1,378.773986816406,4,1,1,,"14","02","2014","05","08","2014",1
"H13006-04-03",378.773986816406,130060403,2,0,"226","Buyende",226104,"Kagulu",22610402,"Bumogoli",,130,205300090606,1,378.773986816406,4,1,,,"17","10","2014","17","10","2014",1
"H13006-04-04",378.773986816406,130060404,2,0,"226","Buyende",226101,"Bugaya",22610101,"Bugaya",,130,205300090611,1,378.773986816406,4,1,,,"17","10","2014","17","10","2014",1
"H13006-04-05",378.773986816406,130060405,2,0,"205","Kamuli",205106,"Nabwigulu",20510604,"Nabirumba I",,130,2205300090607,1,378.773986816406,4,1,,,"21","10","2014","21","10","2014",1
"H13006-04-06",378.773986816406,130060406,2,0,"205","Kamuli",205101,"Balawoli",20510102,"Kagumba",,130,2205300090611,1,378.773986816406,4,1,,,"17","10","2014","17","10","2014",1
"H13007-04-01",2272.64404296875,130070401,2,0,"226","Buyende",226104,"Kagulu",22610405,"Kabukye",,130,2053000907,1,2272.64404296875,4,1,1,,"13","02","2014","05","08","2014",1
"H13008-04-01",2272.64404296875,130080401,2,0,"226","Buyende",226104,"Kagulu",22610405,"Kabukye",,130,2053000908,1,2272.64404296875,4,1,,,"05","08","2014","05","08","2014",1
"H13009-04-01",2272.64404296875,130090401,2,0,"226","Buyende",226104,"Kagulu",22610405,"Kabukye",,130,2053000909,1,2272.64404296875,4,1,,,"13","02","2014","13","02","2014",1
"H13010-04-01",2272.64404296875,130100401,2,0,"226","Buyende",226104,"Kagulu",22610405,"Kabukye",,130,2053000910,1,2272.64404296875,4,1,1,,"14","02","2014","05","08","2014",1
"H13102-04-01",1136.32202148438,131020401,2,0,"205","Kamuli",205107,"Namasagali",20510703,"Kisaikye",,131,2053001302,1,1136.32202148438,4,1,,,"24","11","2013","03","06","2014",1
"H13102-04-02",1136.32202148438,131020402,2,0,"205","Kamuli",205107,"Namasagali",20510703,"Kisaikye",,131,,0,1136.32202148438,4,1,,,"24","11","2013","03","06","2014",1
"H13103-04-01",2272.64404296875,131030401,2,0,"205","Kamuli",205107,"Namasagali",20510703,"Kisaikye",,131,2053001303,1,2272.64404296875,4,1,1,,"28","05","2014","30","05","2014",1
"H13104-04-01",2272.64404296875,131040401,2,0,"205","Kamuli",205107,"Namasagali",20510703,"Kisaikye",,131,2053001304,1,2272.64404296875,4,1,1,,"24","11","2013","04","06","2014",1
"H13105-04-01",1136.32202148438,131050401,2,0,"205","Kamuli",205107,"Namasagali",20510703,"Kisaikye",,131,2053001305,1,1136.32202148438,4,1,1,,"24","11","2013","04","06","2014",1
"H13105-04-02",1136.32202148438,131050402,2,0,"205","Kamuli",205101,"Balawoli",20510103,"Kasolwe",,131,,0,1136.32202148438,4,1,,,"19","10","2014","19","10","2014",1
"H13106-04-01",2272.64404296875,131060401,2,0,"205","Kamuli",205107,"Namasagali",20510703,"Kisaikye",,131,2053001306,1,2272.64404296875,4,1,1,,"24","11","2013","28","05","2014",1
"H13107-04-02",757.547973632813,131070402,2,0,"205","Kamuli",205107,"Namasagali",20510703,"Kisaikye",,131,205300130703,1,757.547973632813,4,1,,,"18","06","2014","18","06","2014",1
"H13107-04-03",757.547973632813,131070403,2,0,"205","Kamuli",205107,"Namasagali",20510703,"Kisaikye",,131,220530013070302,1,757.547973632813,4,1,,,"28","05","2014","28","05","2014",1
"H13107-04-04",757.547973632813,131070404,2,0,"205","Kamuli",205107,"Namasagali",20510703,"Kisaikye",,131,220530013070304,1,757.547973632813,4,1,,,"28","05","2014","28","05","2014",1
"H13108-04-01",1136.32202148438,131080401,2,0,"205","Kamuli",205107,"Namasagali",20510703,"Kisaikye",,131,2053001308,1,1136.32202148438,4,1,,,"24","11","2013","28","05","2014",1
"H13109-04-01",2272.64404296875,131090401,2,0,"205","Kamuli",205107,"Namasagali",20510703,"Kisaikye",,131,2053001309,1,2272.64404296875,4,1,1,,"24","11","2013","28","05","2014",1
"H13202-04-01",2272.64404296875,132020401,2,1,"205","Kamuli",205106,"Nabwigulu",20510602,"Kamuli Sabawali",,132,2053001702,1,2272.64404296875,4,1,1,,"01","10","2013","20","03","2014",1
"H13204-04-01",2272.64404296875,132040401,2,1,"205","Kamuli",205106,"Nabwigulu",20510602,"Kamuli Sabawali",,132,2053001704,1,2272.64404296875,4,1,1,,"01","10","2013","30","03","2014",1
"H13205-04-02",757.547973632813,132050402,2,1,"205","Kamuli",205106,"Nabwigulu",20510602,"Kamuli Sabawali",,132,205300170503,1,757.547973632813,4,1,1,,"01","10","2013","19","03","2014",1
"H13205-04-04",757.547973632813,132050404,2,0,"229","Luuka",229102,"Bukooma",22910203,"Nabyoto",,132,,0,757.547973632813,4,1,,,"01","09","2014","01","09","2014",1
"H13207-04-01",2272.64404296875,132070401,2,1,"205","Kamuli",205104,"Kamuli Town Council",20510404,"Muwebwa",,132,2053001707,1,2272.64404296875,4,1,1,,"02","10","2013","19","03","2014",1
"H13208-04-01",1136.32202148438,132080401,2,0,"205","Kamuli",205106,"Nabwigulu",20510602,"Kamuli Sabawali",,132,2053001708,1,1136.32202148438,4,1,,,"02","10","2013",,,,1
"H13209-04-01",2272.64404296875,132090401,2,1,"205","Kamuli",205106,"Nabwigulu",20510602,"Kamuli Sabawali",,132,2053001709,1,2272.64404296875,4,1,,,"02","10","2013",,,,1
"H13303-04-01",2272.6435546875,133030401,2,0,"222","Kaliro",222106,"Nawaikoke",22210602,"Buluya",,133,2223002203,1,2272.6435546875,4,1,1,,"10","12","2013","05","07","2014",1
"H13306-04-01",2272.6435546875,133060401,2,0,"222","Kaliro",222106,"Nawaikoke",22210602,"Buluya",,133,2223002206,1,2272.6435546875,4,1,,,"10","12","2013",,,,1
"H13307-04-01",1136.32177734375,133070401,2,0,"226","Buyende",226102,"Buyende",22610202,"Mango",,133,2223002207,1,1136.32177734375,4,1,,,"09","07","2014",,,,1
"H13307-04-02",1136.32177734375,133070402,2,0,"222","Kaliro",222106,"Nawaikoke",22210605,"Nansololo",,133,,0,1136.32177734375,4,1,,,"13","08","2014","13","08","2014",1
"H13308-04-01",2272.6435546875,133080401,2,0,"222","Kaliro",222106,"Nawaikoke",22210602,"Buluya",,133,2223002208,1,2272.6435546875,4,1,1,,"10","12","2013","04","07","2014",1
"H13309-04-01",2272.6435546875,133090401,2,0,"222","Kaliro",222106,"Nawaikoke",22210602,"Buluya",,133,2223002209,1,2272.6435546875,4,1,1,,"11","12","2013","27","06","2014",1
"H13310-04-01",324.663391113281,133100401,2,0,"222","Kaliro",222106,"Nawaikoke",22210602,"Buluya",,133,2222300221005,1,324.663391113281,4,1,1,,"11","12","2013","09","07","2014",1
"H13310-04-02",324.663391113281,133100402,2,0,"222","Kaliro",222106,"Nawaikoke",22210602,"Buluya",,133,2223002210,1,324.663391113281,4,1,1,,"11","12","2013","07","07","2014",1
"H13310-04-03",324.663391113281,133100403,2,0,"222","Kaliro",222106,"Nawaikoke",22210602,"Buluya",,133,222300221004,1,324.663391113281,4,,,,,,,,,,1
"H13310-04-04",324.663391113281,133100404,2,0,"222","Kaliro",222106,"Nawaikoke",22210602,"Buluya",,133,222300221007,1,324.663391113281,4,1,,,"18","12","2013",,,,1
"H13310-04-05",324.663391113281,133100405,2,0,"205","Kamuli",205108,"Namwendwa",20510805,"Kidiki",,133,222300221011,1,324.663391113281,4,1,,,"27","05","2014",,,,1
"H13310-04-06",324.663391113281,133100406,2,0,"203","Iganga",203307,"Nawandala",20330705,"Nawangaiza",,133,222300221014,1,324.663391113281,4,1,,,,,,,,,1
"H13311-04-01",2272.6435546875,133110401,2,0,"222","Kaliro",222106,"Nawaikoke",22210602,"Buluya",,133,2223002211,1,2272.6435546875,4,1,1,,"10","12","2013","28","06","2014",1
"H14001-04-01",2935.46557617188,140010401,2,0,"207","Katakwi",207103,"Toroma",20710301,"Akurao",,140,2073000601,1,2935.46557617188,4,1,1,6,"22","01","2014",,,,1
"H14002-04-01",2935.46557617188,140020401,2,0,"207","Katakwi",207103,"Toroma",20710301,"Akurao",,140,2073000602,1,2935.46557617188,4,1,1,,"22","01","2014","28","07","2014",1
"H14003-04-01",978.488586425781,140030401,2,0,"207","Katakwi",207103,"Toroma",20710301,"Akurao",,140,2073000603,1,978.488586425781,4,1,1,,"23","01","2014",,,,1
"H14003-04-02",978.488586425781,140030402,2,0,"207","Katakwi",207103,"Toroma",20710301,"Akurao",,140,,0,978.488586425781,4,1,1,,"23","01","2014",,,,1
"H14004-04-01",978.488586425781,140040401,2,0,"207","Katakwi",207103,"Toroma",20710301,"Akurao",,140,2073000604,1,978.488586425781,4,1,1,,"22","01","2014","03","10","2014",1
"H14005-04-01",2935.46557617188,140050401,2,0,"207","Katakwi",207103,"Toroma",20710301,"Akurao",,140,2073000605,1,2935.46557617188,4,1,1,,"23","01","2014","28","07","2014",1
"H14006-04-01",1467.73278808594,140060401,2,0,"207","Katakwi",207103,"Toroma",20710301,"Akurao",,140,2073000606,1,1467.73278808594,4,1,1,,"22","01","2014","23","08","2014",1
"H14007-04-01",2935.46557617188,140070401,2,0,"207","Katakwi",207103,"Toroma",20710301,"Akurao",,140,2073000607,1,2935.46557617188,4,1,1,,"23","01","2014","28","07","2014",1
"H14008-04-01",1467.73278808594,140080401,2,0,"207","Katakwi",207103,"Toroma",20710301,"Akurao",,140,2073000608,1,1467.73278808594,4,1,1,,"22","01","2014","29","07","2014",1
"H14009-04-01",2935.46557617188,140090401,2,0,"207","Katakwi",207103,"Toroma",20710301,"Akurao",,140,2073000609,1,2935.46557617188,4,1,1,,"22","01","2014",,,,1
"H14010-04-01",2935.46557617188,140100401,2,0,"207","Katakwi",207103,"Toroma",20710301,"Akurao",,140,2073000610,1,2935.46557617188,4,1,1,,"23","01","2014",,,,1
"H14101-04-01",2935.46557617188,141010401,2,1,"208","Kumi",208104,"Kumi Tc",20810404,"Tank",,141,2081000101,1,2935.46557617188,4,1,1,,"18","11","2013","02","06","2014",1
"H14104-04-01",1467.73278808594,141040401,2,0,"208","Kumi",208101,"Atutur",20810101,"Abubur",,141,2081000104,1,1467.73278808594,4,1,1,,"17","11","2013",,,,1
"H14106-04-01",2935.46557617188,141060401,2,1,"208","Kumi",208104,"Kumi Tc",20810404,"Tank",,141,2081000106,1,2935.46557617188,4,1,1,,"17","11","2013",,,,1
"H14109-04-01",978.488586425781,141090401,2,0,"208","Kumi",208103,"Kumi",20810307,"Okouba",,141,2081000109,1,978.488586425781,4,1,1,,"18","11","2013","03","06","2014",1
"H14110-04-01",2935.46557617188,141100401,2,1,"208","Kumi",208104,"Kumi Tc",20810404,"Tank",,141,2081000110,1,2935.46557617188,4,1,1,,"18","11","2013","07","06","2014",1
"H14111-04-01",2935.46557617188,141110401,2,1,"208","Kumi",208104,"Kumi Tc",20810404,"Tank",,141,2081000111,1,2935.46557617188,4,1,1,,"17","11","2013","02","06","2014",1
"H14201-04-01",2935.46557617188,142010401,2,0,"219","Bukedea",219103,"Kachumbala",21910316,"Kwarikwar",,142,2193000301,1,2935.46557617188,4,1,1,,"19","10","2013","19","04","2014",1
"H14202-04-01",2935.46557617188,142020401,2,0,"219","Bukedea",219103,"Kachumbala",21910317,"Nalugai",,142,2193000302,1,2935.46557617188,4,1,1,,"23","10","2013",,,,1
"H14203-04-01",2935.46557617188,142030401,2,0,"219","Bukedea",219103,"Kachumbala",21910317,"Nalugai",,142,2193000303,1,2935.46557617188,4,2,1,,"19","10","2013","18","04","2014",1
"H14206-04-01",2935.46557617188,142060401,2,0,"219","Bukedea",219103,"Kachumbala",21910317,"Nalugai",,142,2193000306,1,2935.46557617188,4,1,1,,"18","10","2013","20","04","2014",1
"H14207-04-01",978.488586425781,142070401,2,0,"219","Bukedea",219103,"Kachumbala",21910317,"Nalugai",,142,2193000307,1,978.488586425781,4,1,1,,"17","10","2013","26","04","2014",1
"H14207-04-02",978.488586425781,142070402,2,0,"219","Bukedea",219104,"Kidongole",21910403,"Kalupo",,142,,0,978.488586425781,4,1,1,,"20","10","2013","26","04","2014",1
"H14207-04-03",978.488586425781,142070403,2,0,"219","Bukedea",219103,"Kachumbala",21910303,"Kabwalin",,142,,0,978.488586425781,4,1,1,,"26","04","2014","26","04","2014",1
"H14208-04-01",2935.46557617188,142080401,2,0,"219","Bukedea",219103,"Kachumbala",21910317,"Nalugai",,142,2193000308,1,2935.46557617188,4,1,1,,"04","11","2013","19","04","2014",1
"H14209-04-01",2935.46557617188,142090401,2,0,"219","Bukedea",219103,"Kachumbala",21910317,"Nalugai",,142,2193000309,1,2935.46557617188,4,1,1,,"18","04","2014","18","04","2014",1
"H14210-04-01",2935.46557617188,142100401,2,0,"219","Bukedea",219103,"Kachumbala",21910317,"Nalugai",,142,2193000310,1,2935.46557617188,4,1,1,,"20","04","2014","19","04","2014",1
"H14301-04-01",1467.73278808594,143010401,2,0,"208","Kumi",208105,"Mukongoro",20810507,"Kajamaka",,143,2083000501,1,1467.73278808594,4,1,1,,"14","02","2014",,,,1
"H14301-04-02",1467.73278808594,143010402,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,,0,1467.73278808594,4,1,,,"15","08","2014","15","08","2014",1
"H14302-04-01",733.866394042969,143020401,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,2083000502,1,733.866394042969,4,1,1,,"14","02","2014",,,,1
"H14302-04-02",733.866394042969,143020402,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,208300050203,1,733.866394042969,4,1,1,,"15","02","2014",,,,1
"H14302-04-03",733.866394042969,143020403,2,0,"219","Bukedea",219106,"Malera",21910609,"Kobaale",,143,2208300050203,1,733.866394042969,4,1,,,"16","08","2014","16","08","2014",1
"H14302-04-04",733.866394042969,143020404,2,0,"208","Kumi",208101,"Atutur",20810101,"Abubur",,143,30208300050203,1,733.866394042969,4,1,,,"17","08","2014","17","08","2014",1
"H14303-04-01",2935.46557617188,143030401,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,2083000503,1,2935.46557617188,4,1,,,"14","02","2014",,,,1
"H14304-04-01",733.866394042969,143040401,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,2083000504,1,733.866394042969,4,1,1,,"17","02","2014","14","08","2014",1
"H14304-04-02",733.866394042969,143040402,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,,0,733.866394042969,4,1,,,"14","08","2014","14","08","2014",1
"H14304-04-03",733.866394042969,143040403,2,0,"208","Kumi",208107,"Ongino",20810705,"Kachaboi",,143,,0,733.866394042969,4,1,,,"16","08","2014","16","08","2014",1
"H14304-04-04",733.866394042969,143040404,2,0,"227","Kibuku",227109,"Kirika",22710903,"Mikombe",,143,,0,733.866394042969,4,1,,,"20","08","2014","20","08","2014",1
"H14305-04-01",2935.46557617188,143050401,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,2083000505,1,2935.46557617188,4,1,1,,"14","02","2014","13","08","2014",1
"H14306-04-01",1467.73278808594,143060401,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,2083000506,1,1467.73278808594,4,1,1,,"17","02","2014",,,,1
"H14306-04-02",1467.73278808594,143060402,2,0,"231","Ngora",231104,"Ngora",23110408,"Odwarat",,143,,0,1467.73278808594,4,1,,,"14","10","2014","14","10","2014",1
"H14307-04-01",2935.46557617188,143070401,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,2083000507,1,2935.46557617188,4,1,1,,"15","02","2014","13","08","2014",1
"H14308-04-01",1467.73278808594,143080401,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,2083000508,1,1467.73278808594,4,1,,,"15","02","2014",,,,1
"H14308-04-02",1467.73278808594,143080402,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,,0,1467.73278808594,4,1,,,"15","02","2014",,,,1
"H14309-04-01",587.093139648438,143090401,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,2083000509,1,587.093139648438,4,1,1,,"16","02","2014","13","08","2014",1
"H14309-04-02",587.093139648438,143090402,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,208300050903,1,587.093139648438,4,1,1,,"17","02","2014","21","08","2014",1
"H14309-04-03",587.093139648438,143090403,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,208300050909,1,587.093139648438,4,1,1,,"16","02","2014","14","08","2014",1
"H14309-04-04",587.093139648438,143090404,2,0,"208","Kumi",208106,"Nyero",20810603,"Ariet",,143,208300050912,1,587.093139648438,4,1,1,,"18","02","2014","15","08","2014",1
"H14309-04-05",587.093139648438,143090405,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,2208300050904,1,587.093139648438,4,1,,,"14","10","2014","14","10","2014",1
"H14310-04-01",2935.46557617188,143100401,2,0,"208","Kumi",208102,"Kanyum",20810214,"Omurang",,143,2083000510,1,2935.46557617188,4,1,1,,"17","02","2014","13","08","2014",1
"H14401-04-01",2935.46557617188,144010401,2,0,"208","Kumi",208107,"Ongino",20810713,"Obotia",,144,2083000701,1,2935.46557617188,4,1,,,"21","11","2013",,,,1
"H14402-04-01",1467.73278808594,144020401,2,0,"208","Kumi",208107,"Ongino",20810713,"Obotia",,144,2083000702,1,1467.73278808594,4,1,,,"19","11","2013",,,,1
"H14402-04-02",1467.73278808594,144020402,2,0,"208","Kumi",208107,"Ongino",20810713,"Obotia",,144,208300070203,1,1467.73278808594,4,1,1,,"20","11","2013","15","06","2014",1
"H14403-04-01",2935.46557617188,144030401,2,0,"208","Kumi",208107,"Ongino",20810714,"Ongino",,144,2083000703,1,2935.46557617188,4,1,1,,"24","11","2013",,,,1
"H14404-04-01",978.488586425781,144040401,2,0,"208","Kumi",208107,"Ongino",20810713,"Obotia",,144,2083000704,1,978.488586425781,4,1,1,,"20","11","2013","05","06","2014",1
"H14404-04-02",978.488586425781,144040402,2,0,"208","Kumi",208107,"Ongino",20810713,"Obotia",,144,208300070403,1,978.488586425781,4,1,,,"06","06","2014","06","06","2014",1
"H14404-04-03",978.488586425781,144040403,2,0,"208","Kumi",208107,"Ongino",20810713,"Obotia",,144,220830007040303,1,978.488586425781,4,1,,,"06","06","2014","06","06","2014",1
"H14405-04-01",2935.46557617188,144050401,2,0,"208","Kumi",208107,"Ongino",20810713,"Obotia",,144,2083000705,1,2935.46557617188,4,1,1,,"19","11","2013",,,,1
"H14406-04-01",2935.46557617188,144060401,2,0,"208","Kumi",208107,"Ongino",20810714,"Ongino",,144,2083000706,1,2935.46557617188,4,1,3,6,"21","11","2013",,,,1
"H14407-04-01",1467.73278808594,144070401,2,0,"208","Kumi",208107,"Ongino",20810713,"Obotia",,144,2083000707,1,1467.73278808594,4,1,1,,"20","11","2013","07","06","2014",1
"H14407-04-02",1467.73278808594,144070402,2,0,"208","Kumi",208107,"Ongino",20810713,"Obotia",,144,,0,1467.73278808594,4,1,,,"07","06","2014","07","06","2014",1
"H14408-04-01",2935.46557617188,144080401,2,0,"208","Kumi",208107,"Ongino",20810714,"Ongino",,144,2083000708,1,2935.46557617188,4,1,1,,"21","11","2013",,,,1
"H14409-04-01",2935.46557617188,144090401,2,0,"208","Kumi",208107,"Ongino",20810713,"Obotia",,144,2083000709,1,2935.46557617188,4,1,1,,"20","11","2013","05","06","2014",1
"H14410-04-02",2935.46557617188,144100402,2,0,"208","Kumi",208107,"Ongino",20810713,"Obotia",,144,,0,2935.46557617188,4,1,1,,"20","11","2013","05","06","2014",1
"H14801-04-01",1467.73278808594,148010401,2,0,"223","Manafwa",223128,"Sisuni",22312801,"Bumagambo",,148,2233001101,1,1467.73278808594,4,1,1,,,,,,,,1
"H14801-04-02",1467.73278808594,148010402,2,0,"223","Manafwa",223111,"Bunabwana",22311105,"Makenya",,148,,0,1467.73278808594,4,1,1,,"10","12","2013","26","06","2014",1
"H14802-04-01",2935.46557617188,148020401,2,0,"223","Manafwa",223128,"Sisuni",22312801,"Bumagambo",,148,2233001102,1,2935.46557617188,4,1,1,,"08","12","2013","25","06","2014",1
"H14803-04-01",2935.46557617188,148030401,2,0,"223","Manafwa",223128,"Sisuni",22312801,"Bumagambo",,148,2233001103,1,2935.46557617188,4,1,1,,"09","12","2013","24","06","2014",1
"H14804-04-01",2935.46557617188,148040401,2,0,"223","Manafwa",223128,"Sisuni",22312801,"Bumagambo",,148,2233001104,1,2935.46557617188,4,1,1,,"08","12","2013","24","06","2014",1
"H14805-04-01",2935.46557617188,148050401,2,0,"223","Manafwa",223128,"Sisuni",22312802,"Kibukwa",,148,2233001105,1,2935.46557617188,4,1,1,,"09","12","2013","25","06","2014",1
"H14806-04-01",978.488464355469,148060401,2,0,"223","Manafwa",223128,"Sisuni",22312801,"Bumagambo",,148,2233001106,1,978.488464355469,4,1,1,,"08","12","2013","24","06","2014",1
"H14806-04-02",978.488464355469,148060402,2,0,"223","Manafwa",223128,"Sisuni",22312801,"Bumagambo",,148,223300110603,1,978.488464355469,4,1,1,,"08","12","2013","24","06","2014",1
"H14806-04-03",978.488464355469,148060403,2,0,"223","Manafwa",223111,"Bunabwana",22311101,"Bubirumi",,148,223300110608,1,978.488464355469,4,1,1,,"09","12","2013","25","06","2014",1
