"District_Name","SubCounty","Parish","Villagecode","Payment_ID","C3DQ26","Other_C3DQ26","C3DQ27","C3DQ28","C3DQ29","Education_Response","Reason_Edu_Not_Done"
411,411402,41140202,4114020204,5,2,,,,,1,
411,411402,41140202,4114020204,6,2,,,,,1,
411,411402,41140202,4114020204,7,2,,,,,1,
411,411402,41140202,4114020204,8,2,,,,,1,
411,411402,41140202,4114020204,9,2,,,,,1,
411,411402,41140202,4114020204,10,2,,,,,1,
411,411403,41140303,4114030308,1,,,1,19300,2,3,"SCHOOL CLOSED FOR HOLIDAYS"
411,411403,41140303,4114030308,2,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
411,411403,41140303,4114030308,3,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
411,411403,41140303,4114030308,4,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
411,411403,41140303,4114030308,5,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
411,411403,41140303,4114030308,6,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
411,411403,41140303,4114030308,7,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
411,411403,41140303,4114030308,8,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
411,411403,41140303,4114030308,9,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
411,411403,41140303,4114030308,10,2,,,,,3,"SCHOOL CLOSED FOR HOLIDAYS"
412,412103,41210304,4121030414,1,,,1,5000,1,1,
412,412103,41210304,4121030414,2,2,,,,,1,
412,412103,41210304,4121030414,3,2,,,,,1,
412,412103,41210304,4121030414,4,2,,,,,1,
412,412103,41210304,4121030414,5,2,,,,,1,
412,412103,41210304,4121030414,6,2,,,,,1,
412,412103,41210304,4121030414,7,2,,,,,1,
412,412103,41210304,4121030414,8,2,,,,,1,
412,412103,41210304,4121030414,9,2,,,,,1,
412,412103,41210304,4121030414,10,2,,,,,1,
412,412201,41220107,4122010704,1,,,1,3000,2,1,
412,412201,41220107,4122010704,2,2,,,,,1,
412,412201,41220107,4122010704,3,2,,,,,1,
412,412201,41220107,4122010704,4,2,,,,,1,
412,412201,41220107,4122010704,5,2,,,,,1,
412,412201,41220107,4122010704,6,2,,,,,1,
412,412201,41220107,4122010704,7,2,,,,,1,
412,412201,41220107,4122010704,8,2,,,,,1,
412,412201,41220107,4122010704,9,2,,,,,1,
412,412201,41220107,4122010704,10,1,"EXAMS",1,3142,2,1,
412,412203,41220304,4122030405,1,,,1,10000,1,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
412,412203,41220304,4122030405,2,2,,,,,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
412,412203,41220304,4122030405,3,2,,,,,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
412,412203,41220304,4122030405,4,2,,,,,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
412,412203,41220304,4122030405,5,2,,,,,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
412,412203,41220304,4122030405,6,2,,,,,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
412,412203,41220304,4122030405,7,2,,,,,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
412,412203,41220304,4122030405,8,2,,,,,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
412,412203,41220304,4122030405,9,2,,,,,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
412,412203,41220304,4122030405,10,1,"Teachers'' lucnch/private teachers'' salary and examination",1,18500,2,3,"SCHOOLS IN HOLIDAYS FULLY CLOSED"
414,414116,41411601,4141160106,1,,,1,3000,2,1,
414,414116,41411601,4141160106,2,2,,,,,1,
414,414116,41411601,4141160106,3,2,,,,,1,
414,414116,41411601,4141160106,4,2,,,,,1,
414,414116,41411601,4141160106,5,2,,,,,1,
414,414116,41411601,4141160106,6,2,,,,,1,
414,414116,41411601,4141160106,7,2,,,,,1,
414,414116,41411601,4141160106,8,2,,,,,1,
414,414116,41411601,4141160106,9,2,,,,,1,
414,414116,41411601,4141160106,10,1,"EXAMINATIONS",1,1500,2,1,
415,415105,41510502,4151050204,1,,,2,,,2,
415,415105,41510502,4151050204,2,2,,,,,2,
415,415105,41510502,4151050204,3,2,,,,,2,
415,415105,41510502,4151050204,4,2,,,,,2,
415,415105,41510502,4151050204,5,2,,,,,2,
415,415105,41510502,4151050204,6,2,,,,,2,
415,415105,41510502,4151050204,7,2,,,,,2,
415,415105,41510502,4151050204,8,2,,,,,2,
415,415105,41510502,4151050204,9,2,,,,,2,
415,415105,41510502,4151050204,10,1,"TEACHERS' LUNCH,ASKARI,MONTHLY TESTS",1,21000,3,2,
415,415106,41510608,4151060812,1,,,2,,,1,
415,415106,41510608,4151060812,2,2,,,,,1,
415,415106,41510608,4151060812,3,2,,,,,1,
415,415106,41510608,4151060812,4,2,,,,,1,
415,415106,41510608,4151060812,5,2,,,,,1,
415,415106,41510608,4151060812,6,2,,,,,1,
415,415106,41510608,4151060812,7,2,,,,,1,
415,415106,41510608,4151060812,8,2,,,,,1,
415,415106,41510608,4151060812,9,2,,,,,1,
415,415106,41510608,4151060812,10,1,"PTA MONEY FOR PAYING EXTRA TEACHERS,WATCHMAN",1,2800,2,1,
415,415110,41511004,4151100404,1,,,1,8000,2,3,"HOLIDAY TIME"
415,415110,41511004,4151100404,2,2,,,,,3,"HOLIDAY TIME"
415,415110,41511004,4151100404,3,2,,,,,3,"HOLIDAY TIME"
415,415110,41511004,4151100404,4,2,,,,,3,"HOLIDAY TIME"
415,415110,41511004,4151100404,5,2,,,,,3,"HOLIDAY TIME"
415,415110,41511004,4151100404,6,2,,,,,3,"HOLIDAY TIME"
415,415110,41511004,4151100404,7,2,,,,,3,"HOLIDAY TIME"
415,415110,41511004,4151100404,8,2,,,,,3,"HOLIDAY TIME"
415,415110,41511004,4151100404,9,2,,,,,3,"HOLIDAY TIME"
415,415110,41511004,4151100404,10,2,,,,,3,"HOLIDAY TIME"
415,415114,41511407,4151140703,1,,,1,5000,2,2,
415,415114,41511407,4151140703,2,2,,,,,2,
415,415114,41511407,4151140703,3,2,,,,,2,
415,415114,41511407,4151140703,4,2,,,,,2,
415,415114,41511407,4151140703,5,2,,,,,2,
415,415114,41511407,4151140703,6,2,,,,,2,
415,415114,41511407,4151140703,7,2,,,,,2,
415,415114,41511407,4151140703,8,2,,,,,2,
415,415114,41511407,4151140703,9,2,,,,,2,
415,415114,41511407,4151140703,10,2,,,,,2,
417,417101,41710101,4171010109,1,,,1,5000,2,1,
417,417101,41710101,4171010109,2,2,,,,,1,
417,417101,41710101,4171010109,3,2,,,,,1,
417,417101,41710101,4171010109,4,2,,,,,1,
417,417101,41710101,4171010109,5,2,,,,,1,
417,417101,41710101,4171010109,6,2,,,,,1,
417,417101,41710101,4171010109,7,2,,,,,1,
417,417101,41710101,4171010109,8,2,,,,,1,
417,417101,41710101,4171010109,9,2,,,,,1,
417,417101,41710101,4171010109,10,2,,,,,1,
417,417102,41710201,4171020103,1,,,1,51714,2,1,
417,417102,41710201,4171020103,2,2,,,,,1,
417,417102,41710201,4171020103,3,1,,1,150000,4,1,
417,417102,41710201,4171020103,4,2,,,,,1,
417,417102,41710201,4171020103,5,2,,,,,1,
417,417102,41710201,4171020103,6,2,,,,,1,
417,417102,41710201,4171020103,7,2,,,,,1,
417,417102,41710201,4171020103,8,2,,,,,1,
417,417102,41710201,4171020103,9,2,,,,,1,
417,417102,41710201,4171020103,10,1,"BOARDING FEE",1,173000,2,1,
417,417104,41710401,4171040107,1,,,1,10000,2,1,
417,417104,41710401,4171040107,2,2,,,,,1,
417,417104,41710401,4171040107,3,2,,,,,1,
417,417104,41710401,4171040107,4,2,,,,,1,
417,417104,41710401,4171040107,5,2,,,,,1,
417,417104,41710401,4171040107,6,2,,,,,1,
417,417104,41710401,4171040107,7,2,,,,,1,
417,417104,41710401,4171040107,8,2,,,,,1,
417,417104,41710401,4171040107,9,2,,,,,1,
417,417104,41710401,4171040107,10,2,,,,,1,
417,417105,41710501,4171050107,1,,,1,2000,2,1,
417,417105,41710501,4171050107,2,1,,1,16400,2,1,
417,417105,41710501,4171050107,3,2,,,,,1,
417,417105,41710501,4171050107,4,2,,,,,1,
417,417105,41710501,4171050107,5,2,,,,,1,
417,417105,41710501,4171050107,6,2,,,,,1,
417,417105,41710501,4171050107,7,2,,,,,1,
417,417105,41710501,4171050107,8,2,,,,,1,
417,417105,41710501,4171050107,9,2,,,,,1,
417,417105,41710501,4171050107,10,2,,,,,1,
417,417110,41711004,4171100404,1,,,1,4000,2,3,"SCHOOLS IN HOLIDAYS"
417,417110,41711004,4171100404,2,2,,,,,3,"SCHOOLS IN HOLIDAYS"
417,417110,41711004,4171100404,3,2,,,,,3,"SCHOOLS IN HOLIDAYS"
417,417110,41711004,4171100404,4,2,,,,,3,"SCHOOLS IN HOLIDAYS"
417,417110,41711004,4171100404,5,2,,,,,3,"SCHOOLS IN HOLIDAYS"
417,417110,41711004,4171100404,6,2,,,,,3,"SCHOOLS IN HOLIDAYS"
417,417110,41711004,4171100404,7,2,,,,,3,"SCHOOLS IN HOLIDAYS"
417,417110,41711004,4171100404,8,2,,,,,3,"SCHOOLS IN HOLIDAYS"
417,417110,41711004,4171100404,9,2,,,,,3,"SCHOOLS IN HOLIDAYS"
417,417110,41711004,4171100404,10,1,"examination",1,1000,2,3,"SCHOOLS IN HOLIDAYS"
417,417114,41711404,4171140402,1,,,1,8000,2,1,
417,417114,41711404,4171140402,2,2,,,,,1,
417,417114,41711404,4171140402,3,2,,,,,1,
417,417114,41711404,4171140402,4,2,,,,,1,
417,417114,41711404,4171140402,5,2,,,,,1,
417,417114,41711404,4171140402,6,2,,,,,1,
417,417114,41711404,4171140402,7,2,,,,,1,
417,417114,41711404,4171140402,8,2,,,,,1,
417,417114,41711404,4171140402,9,2,,,,,1,
417,417114,41711404,4171140402,10,2,,,,,1,
418,418104,41810403,4181040301,1,,,1,20000,2,3,"Schools in holidays"
418,418104,41810403,4181040301,2,2,,,,,3,"Schools in holidays"
418,418104,41810403,4181040301,3,2,,,,,3,"Schools in holidays"
418,418104,41810403,4181040301,4,2,,,,,3,"Schools in holidays"
418,418104,41810403,4181040301,5,2,,,,,3,"Schools in holidays"
418,418104,41810403,4181040301,6,2,,,,,3,"Schools in holidays"
418,418104,41810403,4181040301,7,2,,,,,3,"Schools in holidays"
418,418104,41810403,4181040301,8,2,,,,,3,"Schools in holidays"
418,418104,41810403,4181040301,9,2,,,,,3,"Schools in holidays"
418,418104,41810403,4181040301,10,2,,,,,3,"Schools in holidays"
418,418201,41820102,4182010203,1,,,1,6000,2,3,"Not done Schools in holidays"
418,418201,41820102,4182010203,2,2,,,,,3,"Not done Schools in holidays"
418,418201,41820102,4182010203,3,2,,,,,3,"Not done Schools in holidays"
418,418201,41820102,4182010203,4,2,,,,,3,"Not done Schools in holidays"
418,418201,41820102,4182010203,5,2,,,,,3,"Not done Schools in holidays"
418,418201,41820102,4182010203,6,2,,,,,3,"Not done Schools in holidays"
418,418201,41820102,4182010203,7,2,,,,,3,"Not done Schools in holidays"
418,418201,41820102,4182010203,8,2,,,,,3,"Not done Schools in holidays"
418,418201,41820102,4182010203,9,2,,,,,3,"Not done Schools in holidays"
418,418201,41820102,4182010203,10,1,"Examinations",1,1850,2,3,"Not done Schools in holidays"
418,418202,41820201,4182020104,1,,,1,38500,2,2,
418,418202,41820201,4182020104,2,1,,1,50000,2,2,
418,418202,41820201,4182020104,3,2,,,,,2,
418,418202,41820201,4182020104,4,2,,,,,2,
418,418202,41820201,4182020104,5,2,,,,,2,
418,418202,41820201,4182020104,6,2,,,,,2,
418,418202,41820201,4182020104,7,2,,,,,2,
418,418202,41820201,4182020104,8,2,,,,,2,
418,418202,41820201,4182020104,9,2,,,,,2,
418,418202,41820201,4182020104,10,1,"school bugde",1,500,4,2,
418,418209,41820907,4182090702,1,,,1,2000,2,1,
418,418209,41820907,4182090702,2,2,,,,,1,
418,418209,41820907,4182090702,3,2,,,,,1,
418,418209,41820907,4182090702,4,2,,,,,1,
418,418209,41820907,4182090702,5,2,,,,,1,
418,418209,41820907,4182090702,6,2,,,,,1,
418,418209,41820907,4182090702,7,2,,,,,1,
418,418209,41820907,4182090702,8,2,,,,,1,
418,418209,41820907,4182090702,9,2,,,,,1,
418,418209,41820907,4182090702,10,2,,,,,1,
419,419204,41920402,4192040205,1,,,1,12500,2,1,
419,419204,41920402,4192040205,2,2,,,,,1,
419,419204,41920402,4192040205,3,2,,,,,1,
419,419204,41920402,4192040205,4,2,,,,,1,
419,419204,41920402,4192040205,5,2,,,,,1,
419,419204,41920402,4192040205,6,2,,,,,1,
419,419204,41920402,4192040205,7,2,,,,,1,
419,419204,41920402,4192040205,8,2,,,,,1,
419,419204,41920402,4192040205,9,2,,,,,1,
419,419204,41920402,4192040205,10,2,,,,,1,
420,420107,42010704,4201070403,1,,,1,15000,2,3,"SCHOOL IN HOLIDAYS"
420,420107,42010704,4201070403,2,2,,,,,3,"SCHOOL IN HOLIDAYS"
420,420107,42010704,4201070403,3,2,,,,,3,"SCHOOL IN HOLIDAYS"
420,420107,42010704,4201070403,4,2,,,,,3,"SCHOOL IN HOLIDAYS"
420,420107,42010704,4201070403,5,2,,,,,3,"SCHOOL IN HOLIDAYS"
420,420107,42010704,4201070403,6,2,,,,,3,"SCHOOL IN HOLIDAYS"
420,420107,42010704,4201070403,7,2,,,,,3,"SCHOOL IN HOLIDAYS"
420,420107,42010704,4201070403,8,2,,,,,3,"SCHOOL IN HOLIDAYS"
420,420107,42010704,4201070403,9,2,,,,,3,"SCHOOL IN HOLIDAYS"
420,420107,42010704,4201070403,10,1,"examination fee",1,4500,2,3,"SCHOOL IN HOLIDAYS"
420,420108,42010803,4201080309,1,,,1,18000,2,3,"schools in holidays"
420,420108,42010803,4201080309,2,2,,,,,3,"schools in holidays"
420,420108,42010803,4201080309,3,2,,,,,3,"schools in holidays"
420,420108,42010803,4201080309,4,2,,,,,3,"schools in holidays"
420,420108,42010803,4201080309,5,2,,,,,3,"schools in holidays"
420,420108,42010803,4201080309,6,2,,,,,3,"schools in holidays"
420,420108,42010803,4201080309,7,2,,,,,3,"schools in holidays"
420,420108,42010803,4201080309,8,2,,,,,3,"schools in holidays"
420,420108,42010803,4201080309,9,2,,,,,3,"schools in holidays"
420,420108,42010803,4201080309,10,1,"BUGDE",1,500,4,3,"schools in holidays"
421,421108,42110801,4211080107,1,,,1,3500,1,1,
421,421108,42110801,4211080107,2,2,,,,,1,
421,421108,42110801,4211080107,3,2,,,,,1,
421,421108,42110801,4211080107,4,2,,,,,1,
421,421108,42110801,4211080107,5,2,,,,,1,
421,421108,42110801,4211080107,6,2,,,,,1,
421,421108,42110801,4211080107,7,2,,,,,1,
421,421108,42110801,4211080107,8,2,,,,,1,
421,421108,42110801,4211080107,9,2,,,,,1,
421,421108,42110801,4211080107,10,1,"EXAMS",1,1500,2,1,
422,422102,42210204,4221020401,1,,,1,7200,2,3,"weekend"
422,422102,42210204,4221020401,2,2,,,,,3,"weekend"
422,422102,42210204,4221020401,3,2,,,,,3,"weekend"
422,422102,42210204,4221020401,4,2,,,,,3,"weekend"
422,422102,42210204,4221020401,5,2,,,,,3,"weekend"
422,422102,42210204,4221020401,6,2,,,,,3,"weekend"
422,422102,42210204,4221020401,7,2,,,,,3,"weekend"
422,422102,42210204,4221020401,8,2,,,,,3,"weekend"
422,422102,42210204,4221020401,9,2,,,,,3,"weekend"
422,422102,42210204,4221020401,10,1,"BUILDING FUND",1,3000,4,3,"weekend"
423,423109,42310905,4231090509,1,,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
423,423109,42310905,4231090509,2,,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
423,423109,42310905,4231090509,3,,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
423,423109,42310905,4231090509,4,,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
423,423109,42310905,4231090509,5,,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
423,423109,42310905,4231090509,6,,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
423,423109,42310905,4231090509,7,,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
423,423109,42310905,4231090509,8,,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
423,423109,42310905,4231090509,9,,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
423,423109,42310905,4231090509,10,,,,,,3,"SCHOOL CLOSED, ITS A WEEKEND"
426,426104,42610402,4261040201,1,,,1,17714,2,1,
426,426104,42610402,4261040201,2,2,,,,,1,
426,426104,42610402,4261040201,3,2,,,,,1,
426,426104,42610402,4261040201,4,2,,,,,1,
426,426104,42610402,4261040201,5,2,,,,,1,
426,426104,42610402,4261040201,6,2,,,,,1,
426,426104,42610402,4261040201,7,2,,,,,1,
426,426104,42610402,4261040201,8,2,,,,,1,
426,426104,42610402,4261040201,9,2,,,,,1,
426,426104,42610402,4261040201,10,2,,,,,1,
