"HHID","APCode","a6cq2","a6cq3a","a6cq3b","a6cq3c","a6cq3d","a6cq3e","a6cq4a","a6cq4b","a6cq4c","a6cq5a","a6cq5b","a6cq5c","a6cq6","a6cq7","a6cq8","a6cq9","a6cq10","a6cq11","a6cq12","a6cq13a","a6cq13b","a6cq14a","a6cq14b","a6cq15","a6cq15b","a6cq15c","a6cq16","hh","wgt_X"
369080401,26,1,9,36908001,,36908001,,0,,,0,,,3,12,0,0,0,6,0,0,,0,,0,3,1,1,"H36908-04-01",1252.86779785156
369080401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36908-04-01",1252.86779785156
369100401,23,1,19,36910001,36910002,36910001,36910002,0,,,0,,,10,19,0,0,0,0,10,0,,0,,0,1,3,1,"H36910-04-01",1252.86779785156
369100401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36910-04-01",1252.86779785156
369100401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36910-04-01",1252.86779785156
369100401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36910-04-01",1252.86779785156
369100401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H36910-04-01",1252.86779785156
370010401,23,1,4,37001002,99999999,37001002,99999999,0,,,0,,,1,3,0,0,0,0,0,0,,0,,0,1,1,1,"H37001-04-01",3347.30493164063
370010401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37001-04-01",3347.30493164063
370010401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37001-04-01",3347.30493164063
370010401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37001-04-01",3347.30493164063
370010401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37001-04-01",3347.30493164063
370060401,23,1,15,37006001,37006002,37006001,37006002,0,,,0,,,10,5,0,0,0,0,0,0,,0,,0,3,3,1,"H37006-04-01",3347.30493164063
370060401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37006-04-01",3347.30493164063
370060401,25,1,20,37006001,37006002,37006001,37006002,0,,,0,,,400,0,0,0,0,0,12,0,,368,7000,0,1,1,2,"H37006-04-01",3347.30493164063
370060401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37006-04-01",3347.30493164063
370060401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37006-04-01",3347.30493164063
371010401,23,1,20,37101001,,37101001,,0,,,0,,,5,23,0,0,0,5,0,0,,0,,3,1,3,1,"H37101-04-01",1267.58740234375
371010401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371010401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37101-04-01",1267.58740234375
371020401,23,1,5,37102001,,37102001,,10,37102001,,0,,,4,0,0,0,0,0,0,1,10000,0,,0,1,5,1,"H37102-04-01",1267.58740234375
371020401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371020401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371020401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371020401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37102-04-01",1267.58740234375
371050401,23,1,30,37105001,,37105001,37105002,0,,,0,,,20,18,0,0,0,0,7,0,,0,,1,1,5,1,"H37105-04-01",1267.58740234375
371050401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37105-04-01",1267.58740234375
371050401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37105-04-01",1267.58740234375
371050401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37105-04-01",1267.58740234375
371050401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37105-04-01",1267.58740234375
371060401,23,1,36,37106001,37106002,37106001,37106002,0,,,0,,,26,25,0,0,0,5,0,0,,6,12000,4,1,3,1,"H37106-04-01",1267.58740234375
371060401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371060401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37106-04-01",1267.58740234375
371070401,23,1,16,37107002,37107001,37107001,37107002,0,,,0,,,10,8,0,0,0,0,0,0,,0,,2,1,3,1,"H37107-04-01",1267.58740234375
371070401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371070401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37107-04-01",1267.58740234375
371080401,23,1,2,37108001,,37108001,,0,,,0,,,10,0,0,0,0,0,8,0,,0,,0,1,5,1,"H37108-04-01",1267.58740234375
371080401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371080401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37108-04-01",1267.58740234375
371100401,23,1,30,37110001,37110002,37110001,37110002,0,,,0,,,10,20,0,0,0,0,0,0,,0,,0,3,1,1,"H37110-04-01",1267.58740234375
371100401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37110-04-01",1267.58740234375
371100401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37110-04-01",1267.58740234375
371100401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37110-04-01",1267.58740234375
371100401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37110-04-01",1267.58740234375
372010401,23,1,4,37201001,37201002,37201002,37201005,0,,,0,,,6,0,0,0,0,0,2,0,,0,,0,1,5,2,"H37201-04-01",2853.9248046875
372010401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372010401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37201-04-01",2853.9248046875
372020401,23,1,0,,,,,0,,,0,,,10,0,0,0,0,0,10,0,,0,,0,3,4,1,"H37202-04-01",2853.9248046875
372020401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372020401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37202-04-01",2853.9248046875
372030401,23,1,9,37203001,37203002,37203002,37203003,0,,,0,,,4,5,0,0,0,0,0,0,,0,,0,3,4,1,"H37203-04-01",2853.9248046875
372030401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372030401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37203-04-01",2853.9248046875
372050401,23,1,9,37205001,37205002,37205003,37205002,0,,,0,,,2,7,0,0,0,0,0,0,,0,,0,3,4,1,"H37205-04-01",2853.9248046875
372050401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372050401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37205-04-01",2853.9248046875
372060401,23,1,3,37206001,37206002,37206001,37206002,0,,,0,,,18,0,0,0,0,0,15,0,,0,,0,1,3,1,"H37206-04-01",2853.9248046875
372060401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372060401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372060401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372060401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37206-04-01",2853.9248046875
372070401,23,1,13,37207001,37207002,37207001,37207002,0,,,0,,,4,9,0,0,0,0,0,0,,0,,0,1,3,1,"H37207-04-01",2853.9248046875
372070401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372070401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37207-04-01",2853.9248046875
372100401,23,1,2,37210001,37210002,37210001,37210002,0,,,0,,,0,0,0,0,0,0,0,2,17000,0,,0,1,3,1,"H37210-04-01",2853.9248046875
372100401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
372100401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
372100401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
372100401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37210-04-01",2853.9248046875
373010401,23,1,2,37301001,37301002,37301001,37301002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1,"H37301-04-01",2367.31103515625
373010401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373010401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37301-04-01",2367.31103515625
373020401,23,1,0,,,,,0,,,0,,,6,0,0,0,0,0,6,0,,0,,0,1,1,1,"H37302-04-01",2367.31103515625
373020401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373020401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373020401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373020401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37302-04-01",2367.31103515625
373040401,23,1,2,37304001,37304002,37304001,37304002,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1,"H37304-04-01",2367.31103515625
373040401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37304-04-01",2367.31103515625
373040401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37304-04-01",2367.31103515625
373040401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37304-04-01",2367.31103515625
373040401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37304-04-01",2367.31103515625
373050401,23,1,11,37305001,37305004,37305002,,0,,,0,,,4,10,0,0,0,0,3,0,,0,,0,1,5,1,"H37305-04-01",2367.31103515625
373050401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373050401,26,1,2,37305001,,37305002,,0,,,0,,,2,0,0,0,0,0,0,0,,0,,0,1,5,1,"H37305-04-01",2367.31103515625
373050401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37305-04-01",2367.31103515625
373060401,23,1,7,37306001,37306002,37306001,37306002,0,,,0,,,2,5,0,0,0,0,0,0,,0,,0,1,3,1,"H37306-04-01",2367.31103515625
373060401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373060401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373060401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373060401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37306-04-01",2367.31103515625
373070401,23,1,12,37307001,37307002,37307001,37307002,0,,,0,,,6,6,0,0,0,0,0,0,,0,,0,1,3,1,"H37307-04-01",2367.31103515625
373070401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373070401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37307-04-01",2367.31103515625
373080401,23,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37308-04-01",2367.31103515625
373080401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37308-04-01",2367.31103515625
373080401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37308-04-01",2367.31103515625
373080401,26,1,2,37308001,,37308001,,0,,,0,,,4,0,0,0,0,1,1,0,,0,,0,1,5,1,"H37308-04-01",2367.31103515625
373080401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37308-04-01",2367.31103515625
373090401,23,1,2,37309001,37309002,37309001,37309002,2,37309001,37309002,0,,,2,0,0,0,0,0,0,0,,0,,0,1,3,1,"H37309-04-01",2367.31103515625
373090401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
373090401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
373090401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
373090401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37309-04-01",2367.31103515625
374010401,23,1,25,37401002,37401010,37401002,,0,,,0,,,6,26,0,0,0,0,7,0,,0,,0,6,3,1,"H37401-04-01",2993.59375
374010401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374010401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37401-04-01",2993.59375
374030401,23,1,7,37403001,,37403001,,0,,,0,,,3,4,0,0,0,0,0,0,,0,,0,6,4,1,"H37403-04-01",2993.59375
374030401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374030401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374030401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374030401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37403-04-01",2993.59375
374070401,23,1,9,37407001,,37407001,37407006,0,,,0,,,2,7,0,0,0,0,0,0,,0,,0,1,9,1,"H37407-04-01",2993.59375
374070401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37407-04-01",2993.59375
374070401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37407-04-01",2993.59375
374070401,26,1,4,37407004,,37407001,37407004,0,,,0,,,4,0,0,0,0,0,0,0,,0,,0,1,9,2,"H37407-04-01",2993.59375
374070401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37407-04-01",2993.59375
374080401,23,1,9,37408001,37408002,37408002,37408001,0,,,0,,,2,7,0,0,0,0,0,0,,0,,0,1,5,2,"H37408-04-01",2993.59375
374080401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37408-04-01",2993.59375
374080401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37408-04-01",2993.59375
374080401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37408-04-01",2993.59375
374080401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37408-04-01",2993.59375
374090401,23,1,18,37409001,37409002,37409002,37409001,0,,,0,,,3,15,0,0,0,0,0,0,,0,,0,4,3,1,"H37409-04-01",2993.59375
374090401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374090401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374090401,26,1,2,37409001,37409002,37409001,37409002,0,,,0,,,3,0,0,0,0,0,0,0,,0,,1,3,4,1,"H37409-04-01",2993.59375
374090401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37409-04-01",2993.59375
374100401,23,1,1,37410002,,37410002,37410004,0,,,0,,,0,0,0,0,0,0,0,1,10000,0,,0,1,5,2,"H37410-04-01",2993.59375
374100401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
374100401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
374100401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
374100401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37410-04-01",2993.59375
375010401,23,1,11,37501001,37501002,37501002,37501001,0,,,0,,,3,7,0,0,0,0,0,0,,0,,1,6,3,1,"H37501-04-01",544.481567382813
375010401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37501-04-01",544.481567382813
375010401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37501-04-01",544.481567382813
375010401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37501-04-01",544.481567382813
375010401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37501-04-01",544.481567382813
375020401,23,1,20,37502001,37502002,37502001,37502002,0,,,0,,,8,12,0,0,0,0,0,0,,0,,0,1,3,1,"H37502-04-01",544.481567382813
375020401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375020401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375020401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375020401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37502-04-01",544.481567382813
375030401,23,1,2,37503001,37503002,37503001,37503002,0,,,0,,,0,0,0,0,0,0,0,2,12000,0,,0,1,4,1,"H37503-04-01",544.481567382813
375030401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37503-04-01",544.481567382813
375030401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37503-04-01",544.481567382813
375030401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37503-04-01",544.481567382813
375030401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37503-04-01",544.481567382813
375040401,23,1,5,37504001,,37504001,,0,,,0,,,12,8,0,0,6,2,4,0,,3,5000,0,5,1,1,"H37504-04-01",544.481567382813
375040401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37504-04-01",544.481567382813
375040401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37504-04-01",544.481567382813
375040401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37504-04-01",544.481567382813
375040401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37504-04-01",544.481567382813
375050401,23,1,12,37505001,37505002,37505002,37505007,0,,,0,,,4,8,0,0,0,0,0,0,,0,,0,3,5,2,"H37505-04-01",544.481567382813
375050401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375050401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375050401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375050401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37505-04-01",544.481567382813
375060401,23,1,7,37506001,37506002,37506001,37506003,0,,,0,,,16,0,0,0,4,0,0,0,,5,9000,0,1,5,2,"H37506-04-01",544.481567382813
375060401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375060401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375060401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375060401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37506-04-01",544.481567382813
375070401,23,1,8,37507002,37507003,37507002,37507003,0,,,0,,,3,6,0,0,0,0,0,0,,0,,1,3,4,1,"H37507-04-01",544.481567382813
375070401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37507-04-01",544.481567382813
375070401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37507-04-01",544.481567382813
375070401,26,1,9,37507004,,37507004,37507002,0,,,0,,,18,0,0,0,0,1,0,0,,8,5000,0,1,1,2,"H37507-04-01",544.481567382813
375070401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37507-04-01",544.481567382813
375080401,23,1,30,37508001,37508011,37508001,37508011,0,,,0,,,20,12,0,0,0,0,2,0,,0,,0,6,5,1,"H37508-04-01",544.481567382813
375080401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375080401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37508-04-01",544.481567382813
375090401,23,1,3,37509001,37509002,37509002,37509001,0,,,0,,,14,0,0,0,0,0,11,0,,0,,0,1,4,1,"H37509-04-01",544.481567382813
375090401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37509-04-01",544.481567382813
375090401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37509-04-01",544.481567382813
375090401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37509-04-01",544.481567382813
375090401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37509-04-01",544.481567382813
375100401,23,1,1,37510001,37510002,37510002,37510003,0,,,0,,,7,6,0,0,0,0,12,0,,0,,0,6,5,1,"H37510-04-01",544.481567382813
375100401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37510-04-01",544.481567382813
375100401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37510-04-01",544.481567382813
375100401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37510-04-01",544.481567382813
375100401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37510-04-01",544.481567382813
376010401,23,1,14,37601001,37601002,37601002,,0,,,0,,,6,8,0,0,0,0,0,0,,0,,0,1,6,1,"H37601-04-01",3280.814453125
376010401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37601-04-01",3280.814453125
376010401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37601-04-01",3280.814453125
376010401,26,1,10,37601001,37601002,37601001,37601002,0,,,0,,,2,14,0,0,0,0,6,0,,0,,0,1,3,1,"H37601-04-01",3280.814453125
376010401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37601-04-01",3280.814453125
376020402,23,1,10,37602001,,37602001,37602007,0,,,0,,,12,4,0,2,4,0,0,3,15000,0,,3,1,6,1,"H37602-04-02",3280.814453125
376020402,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37602-04-02",3280.814453125
376020402,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37602-04-02",3280.814453125
376020402,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37602-04-02",3280.814453125
376020402,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37602-04-02",3280.814453125
376040401,23,1,4,37604001,37604002,37604001,37604002,0,,,0,,,4,0,0,0,0,0,0,0,,0,,0,1,3,1,"H37604-04-01",3280.814453125
376040401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37604-04-01",3280.814453125
376040401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37604-04-01",3280.814453125
376040401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37604-04-01",3280.814453125
376040401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37604-04-01",3280.814453125
376050401,23,1,3,37605001,37605002,37605001,37605002,0,,,0,,,3,0,0,0,0,0,0,0,,0,,0,1,3,1,"H37605-04-01",3280.814453125
376050401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376050401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37605-04-01",3280.814453125
376060401,23,1,6,37606001,37606002,37606001,37606002,0,,,0,,,1,5,0,0,0,0,0,0,,0,,0,3,4,1,"H37606-04-01",3280.814453125
376060401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37606-04-01",3280.814453125
376060401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37606-04-01",3280.814453125
376060401,26,1,14,37606001,37606002,37606001,37606002,0,,,0,,,2,12,0,0,0,0,0,0,,0,,0,1,3,1,"H37606-04-01",3280.814453125
376060401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37606-04-01",3280.814453125
376080401,23,1,8,37608001,37608002,37608002,37608004,0,,,0,,,10,0,0,0,0,0,0,0,,0,,2,3,4,1,"H37608-04-01",3280.814453125
376080401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37608-04-01",3280.814453125
376080401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37608-04-01",3280.814453125
376080401,26,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37608-04-01",3280.814453125
376080401,27,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37608-04-01",3280.814453125
376100401,23,1,12,37610002,37610001,37610002,,0,,,0,,,3,12,0,0,0,0,0,0,,3,10000,0,1,5,1,"H37610-04-01",3280.814453125
376100401,24,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37610-04-01",3280.814453125
376100401,25,2,,,,,,,,,0,,,,,,,,,,,,,,,,,,"H37610-04-01",3280.814453125
