"District_Name","SubCounty","Parish","Villagecode","medical_staff_ID","C4PQ118","C4PQ119","C4PQ120","C4PQ121","C4PQ122_1","C4PQ122_2","C4PQ123","C4PQ117_V2","C4PQ118_V2","C4PQ119_V2","C4PQ120_V2","C4PQ121_V2","C4PQ122_1_V2","C4PQ122_2_V2","C4PQ123_V2","Health_Response","Reason_Health_Not_Done"
325,325101,32510102,3251010205,1,1,6,1,,,,1,,,,,,,,,1,
325,325101,32510102,3251010205,2,1,8,1,,,,1,,,,,,,,,1,
325,325101,32510102,3251010205,3,1,11,1,,,,2,,,,,,,,,1,
325,325101,32510102,3251010205,4,1,16,1,,,,1,,,,,,,,,1,
325,325101,32510102,3251010205,5,2,3,2,1,3,,1,,,,,,,,,1,
325,325101,32510102,3251010205,6,1,16,2,1,9,,1,,,,,,,,,1,
325,325101,32510102,3251010205,7,1,6,2,1,9,,1,,,,,,,,,1,
325,325103,32510305,3251030508,1,1,11,1,,,,2,,1,1,1,,,,1,1,
325,325103,32510305,3251030508,2,2,7,1,,,,1,,1,11,1,,,,1,1,
325,325103,32510305,3251030508,3,1,1,1,,,,1,,1,14,1,,,,1,1,
325,325103,32510305,3251030508,4,2,7,1,,,,2,,2,8,1,,,,1,1,
325,325103,32510305,3251030508,5,2,6,1,,,,1,,1,16,1,,,,1,1,
325,325103,32510305,3251030508,6,1,12,1,,,,1,,1,4,1,,,,1,1,
325,325103,32510305,3251030508,7,1,14,1,,,,1,,1,3,1,,,,1,1,
325,325103,32510305,3251030508,8,1,14,1,,,,2,,1,1,1,,,,1,1,
325,325103,32510305,3251030508,9,2,8,1,,,,1,,1,3,1,,,,1,1,
325,325103,32510305,3251030508,10,1,16,1,,,,1,,1,16,1,,,,2,1,
325,325103,32510305,3251030508,11,2,4,1,,,,1,,1,16,2,1,2,,2,1,
325,325103,32510305,3251030508,12,2,3,1,,,,1,,2,7,2,1,10,,1,1,
325,325103,32510305,3251030508,13,2,3,1,,,,1,,2,7,2,1,11,,1,1,
325,325103,32510305,3251030508,14,2,3,1,,,,1,,2,6,2,1,11,,1,1,
325,325103,32510305,3251030508,15,2,3,1,,,,1,,1,12,2,1,2,,1,1,
325,325103,32510305,3251030508,16,1,6,2,1,9,,1,,2,3,2,1,9,,1,1,
325,325103,32510305,3251030508,17,1,1,2,2,,13,1,,2,3,2,1,11,,1,1,
325,325103,32510305,3251030508,18,1,14,2,2,,13,1,,1,6,2,1,9,,1,1,
325,325103,32510305,3251030508,19,,,,,,,,,1,14,2,1,9,,1,1,
325,325103,32510306,3251030601,1,1,1,1,,,,1,,2,7,1,,,,1,2,
325,325103,32510306,3251030601,2,1,11,1,,,,2,,1,1,1,,,,1,2,
325,325103,32510306,3251030601,3,2,7,1,,,,1,,1,11,1,,,,1,2,
325,325103,32510306,3251030601,4,2,7,1,,,,2,,2,7,2,1,1,,1,2,
325,325103,32510306,3251030601,5,2,6,1,,,,1,,2,6,2,1,10,,1,2,
325,325103,32510306,3251030601,6,1,12,1,,,,1,,1,12,2,2,,13,1,2,
325,325103,32510306,3251030601,7,2,14,1,,,,1,,1,14,1,,,,1,2,
325,325103,32510306,3251030601,8,1,14,1,,,,2,,2,8,2,2,,13,1,2,
325,325103,32510306,3251030601,9,2,7,1,,,,1,,1,16,2,1,11,,1,2,
325,325103,32510306,3251030601,10,2,16,1,,,,1,,2,4,1,,,,1,2,
325,325103,32510306,3251030601,11,2,4,1,,,,1,,2,3,1,,,,1,2,
325,325103,32510306,3251030601,12,2,3,1,,,,1,,2,3,2,1,9,,1,2,
325,325103,32510306,3251030601,13,2,3,1,,,,1,,2,3,1,,,,1,2,
325,325103,32510306,3251030601,14,2,3,1,,,,1,,1,6,2,1,9,,1,2,
325,325103,32510306,3251030601,15,2,3,1,,,,1,,1,1,1,,,,1,2,
325,325103,32510306,3251030601,16,1,6,2,1,9,,1,,2,3,1,,,,1,2,
325,325103,32510306,3251030601,17,1,1,2,1,13,,1,,1,14,2,1,9,,1,2,
325,325103,32510306,3251030601,18,1,14,2,1,13,,1,,1,16,1,,,,2,2,
325,325103,32510306,3251030601,19,,,,,,,,,1,16,2,2,,13,2,2,
325,325103,32510306,3251030602,1,1,11,1,,,,2,,2,7,1,,,,1,2,
325,325103,32510306,3251030602,2,2,7,1,,,,1,,1,1,1,,,,1,2,
325,325103,32510306,3251030602,3,1,1,1,,,,1,,1,11,1,,,,1,2,
325,325103,32510306,3251030602,4,2,7,1,,,,2,,2,7,2,1,1,,1,2,
325,325103,32510306,3251030602,5,2,6,1,,,,1,,2,6,2,1,10,,1,2,
325,325103,32510306,3251030602,6,1,12,1,,,,1,,1,12,2,2,,13,1,2,
325,325103,32510306,3251030602,7,1,14,1,,,,1,,1,14,1,,,,1,2,
325,325103,32510306,3251030602,8,1,14,1,,,,2,,2,8,2,2,,13,1,2,
325,325103,32510306,3251030602,9,2,8,1,,,,1,,1,16,2,1,11,,1,2,
325,325103,32510306,3251030602,10,1,16,1,,,,1,,2,4,1,,,,1,2,
325,325103,32510306,3251030602,11,2,4,1,,,,1,,2,3,1,,,,1,2,
325,325103,32510306,3251030602,12,2,3,1,,,,1,,2,3,2,1,9,,1,2,
325,325103,32510306,3251030602,13,2,3,1,,,,1,,2,3,1,,,,1,2,
325,325103,32510306,3251030602,14,2,3,1,,,,1,,1,6,2,1,9,,1,2,
325,325103,32510306,3251030602,15,2,3,1,,,,1,,1,1,1,,,,1,2,
325,325103,32510306,3251030602,16,1,6,2,1,9,,1,,2,3,1,,,,1,2,
325,325103,32510306,3251030602,17,1,1,2,2,,13,1,,1,14,2,1,9,,1,2,
325,325103,32510306,3251030602,18,1,14,2,2,,13,1,,1,16,1,,,,2,2,
325,325103,32510306,3251030602,19,,,,,,,,,1,16,2,2,,13,2,2,
327,327103,32710303,3271030305,1,1,1,1,,,,1,,1,1,1,,,,1,1,
327,327103,32710303,3271030305,2,2,7,1,,,,1,,2,96,1,,,,1,1,
327,327103,32710303,3271030305,3,1,6,1,,,,1,,1,6,2,1,11,,1,1,
327,327103,32710303,3271030305,4,1,6,2,1,11,,1,,1,5,1,,,,1,1,
327,327103,32710303,3271030305,5,1,6,2,1,10,,1,,2,3,1,,,,1,1,
327,327103,32710303,3271030305,6,2,3,2,1,11,,1,,2,6,1,,,,1,1,
327,327103,32710303,3271030305,7,2,3,1,,,,1,,1,3,1,,,,1,1,
327,327103,32710303,3271030305,8,1,3,1,,,,1,,2,3,2,1,11,,1,1,
327,327103,32710303,3271030305,9,1,14,2,1,5,,1,,1,14,2,1,11,,1,1,
327,327103,32710303,3271030305,10,2,14,2,1,1,,1,,2,14,1,,,,1,1,
327,327103,32710303,3271030305,11,2,12,2,1,10,,1,,2,12,1,,,,1,1,
327,327103,32710303,3271030305,12,2,96,2,1,96,,1,,2,8,2,1,11,,1,1,
327,327103,32710303,3271030305,13,1,8,1,,,,1,,,,,,,,,1,
327,327103,32710303,3271030305,14,2,8,1,,,,1,,,,,,,,,1,
327,327103,32710303,3271030305,15,2,8,2,1,1,,1,,,,,,,,,1,
327,327103,32710303,3271030305,16,2,8,2,1,11,,1,,,,,,,,,1,
327,327103,32710303,3271030305,17,1,96,1,,,,1,,,,,,,,,1,
327,327103,32710303,3271030305,18,2,16,1,,,,2,,,,,,,,,1,
327,327103,32710303,3271030305,19,2,16,2,1,1,,2,,,,,,,,,1,
327,327103,32710303,3271030305,20,1,96,1,,,,2,,,,,,,,,1,
329,329106,32910602,3291060206,1,1,6,1,,,,2,,1,6,1,,,,1,,
329,329106,32910602,3291060206,2,1,14,1,,,,1,,2,7,1,,,,1,,
329,329106,32910602,3291060206,3,2,8,1,,,,1,,2,6,1,,,,1,,
329,329106,32910602,3291060206,4,2,7,1,,,,1,,1,6,1,,,,1,,
329,329106,32910602,3291060206,5,2,3,1,,,,1,,1,1,1,,,,1,,
329,329106,32910602,3291060206,6,2,6,2,1,11,,1,,1,1,1,,,,1,,
329,329106,32910602,3291060206,7,1,14,2,1,96,,1,,1,12,1,,,,1,,
329,329106,32910602,3291060206,8,1,16,2,1,96,,1,,2,3,1,,,,1,,
329,329106,32910602,3291060206,9,1,6,2,2,,13,1,,1,16,1,,,,2,,
329,329106,32910602,3291060206,10,1,1,2,2,,13,1,,1,16,1,,,,2,,
329,329106,32910602,3291060206,11,1,1,2,2,,13,1,,1,16,2,2,,13,2,,
329,329106,32910602,3291060206,12,1,12,2,2,,13,1,,1,14,2,2,,13,1,,
329,329106,32910602,3291060206,13,1,16,2,2,,13,1,,2,8,2,1,11,,1,,
329,329106,32910602,3291060206,14,1,11,2,2,,13,1,,2,3,2,1,5,,1,,
329,329106,32910602,3291060206,15,2,3,2,2,,13,1,,1,14,2,2,,13,1,,
329,329106,32910602,3291060206,16,,,,,,,,,1,16,2,2,,13,1,,
329,329106,32910602,3291060206,17,,,,,,,,,1,11,2,2,,13,1,,
330,330107,33010701,3301070101,1,1,1,1,,,,1,,1,1,1,,,,1,1,
330,330107,33010701,3301070101,2,2,7,1,,,,1,,1,1,1,,,,1,1,
330,330107,33010701,3301070101,3,1,1,1,,,,2,,2,7,1,,,,1,1,
330,330107,33010701,3301070101,4,2,4,1,,,,1,,2,7,1,,,,1,1,
330,330107,33010701,3301070101,5,1,14,1,,,,1,,2,4,1,,,,1,1,
330,330107,33010701,3301070101,6,2,15,1,,,,2,,2,4,1,,,,1,1,
330,330107,33010701,3301070101,7,2,6,1,,,,1,,1,14,1,,,,1,1,
330,330107,33010701,3301070101,8,1,6,1,,,,1,,1,6,1,,,,1,1,
330,330107,33010701,3301070101,9,1,6,1,,,,1,,2,6,1,,,,1,1,
330,330107,33010701,3301070101,10,2,6,1,,,,2,,2,3,1,,,,1,1,
330,330107,33010701,3301070101,11,2,3,1,,,,1,,2,3,1,,,,1,1,
330,330107,33010701,3301070101,12,2,3,1,,,,1,,2,3,2,1,10,,1,1,
330,330107,33010701,3301070101,13,2,3,1,,,,1,,2,3,1,,,,1,1,
330,330107,33010701,3301070101,14,1,14,1,,,,1,,1,14,1,,,,1,1,
330,330107,33010701,3301070101,15,2,14,1,,,,1,,2,14,1,,,,1,1,
330,330107,33010701,3301070101,16,1,8,1,,,,1,,1,12,1,,,,1,1,
330,330107,33010701,3301070101,17,1,96,1,,,,1,,2,11,1,,,,1,1,
330,330107,33010701,3301070101,18,2,16,1,,,,1,,1,96,1,,,,1,1,
330,330107,33010701,3301070101,19,1,7,2,1,11,,1,,2,16,1,,,,1,1,
330,330107,33010701,3301070101,20,2,1,2,1,9,,1,,1,96,2,1,11,,1,1,
330,330107,33010701,3301070101,21,2,7,2,1,11,,1,,2,1,2,1,9,,1,1,
330,330107,33010701,3301070101,22,2,4,2,1,10,,1,,1,1,2,1,9,,1,1,
330,330107,33010701,3301070101,23,1,6,2,1,11,,2,,1,6,2,1,11,,1,1,
330,330107,33010701,3301070101,24,1,6,2,1,9,,1,,1,6,2,1,11,,1,1,
330,330107,33010701,3301070101,25,2,3,2,1,11,,1,,2,6,2,1,11,,1,1,
330,330107,33010701,3301070101,26,2,3,2,1,11,,1,,2,3,2,1,10,,1,1,
330,330107,33010701,3301070101,27,2,3,2,1,9,,1,,2,3,2,1,4,,1,1,
330,330107,33010701,3301070101,28,1,12,2,1,3,,1,,1,8,2,1,11,,1,1,
330,330107,33010701,3301070101,29,2,11,2,1,9,,1,,1,6,1,,,,1,1,
330,330107,33010703,3301070303,1,1,1,1,,,,1,,1,1,1,,,,1,1,
330,330107,33010703,3301070303,2,2,7,1,,,,1,,1,1,1,,,,1,1,
330,330107,33010703,3301070303,3,1,1,1,,,,2,,2,7,1,,,,1,1,
330,330107,33010703,3301070303,4,2,4,1,,,,1,,2,7,1,,,,1,1,
330,330107,33010703,3301070303,5,1,14,1,,,,1,,2,4,1,,,,1,1,
330,330107,33010703,3301070303,6,2,6,1,,,,1,,2,4,1,,,,1,1,
330,330107,33010703,3301070303,7,1,6,1,,,,1,,1,14,1,,,,1,1,
330,330107,33010703,3301070303,8,1,6,1,,,,1,,1,6,1,,,,1,1,
330,330107,33010703,3301070303,9,2,6,1,,,,2,,1,6,1,,,,1,1,
330,330107,33010703,3301070303,10,2,3,1,,,,1,,2,6,1,,,,1,1,
330,330107,33010703,3301070303,11,2,3,1,,,,1,,2,3,1,,,,1,1,
330,330107,33010703,3301070303,12,2,3,1,,,,1,,2,3,1,,,,1,1,
330,330107,33010703,3301070303,13,1,14,1,,,,1,,2,3,1,,,,1,1,
330,330107,33010703,3301070303,14,2,14,1,,,,1,,1,14,1,,,,1,1,
330,330107,33010703,3301070303,15,1,8,1,,,,1,,2,14,1,,,,1,1,
330,330107,33010703,3301070303,16,1,96,1,,,,1,,1,12,1,,,,1,1,
330,330107,33010703,3301070303,17,2,16,1,,,,1,,2,11,1,,,,1,1,
330,330107,33010703,3301070303,18,1,1,2,1,11,,1,,1,96,1,,,,1,1,
330,330107,33010703,3301070303,19,2,1,2,1,9,,1,,2,16,1,,,,1,1,
330,330107,33010703,3301070303,20,2,7,2,1,11,,1,,2,1,2,1,9,,1,1,
330,330107,33010703,3301070303,21,2,4,2,1,10,,1,,1,1,2,1,10,,1,1,
330,330107,33010703,3301070303,22,2,15,1,,,,2,,1,6,2,1,11,,1,1,
330,330107,33010703,3301070303,23,1,6,2,1,11,,1,,1,6,2,1,11,,1,1,
330,330107,33010703,3301070303,24,1,6,2,1,9,,1,,2,6,2,1,11,,1,1,
330,330107,33010703,3301070303,25,2,3,2,1,11,,2,,2,3,2,1,10,,1,1,
330,330107,33010703,3301070303,26,2,3,2,1,11,,1,,2,3,2,1,10,,1,1,
330,330107,33010703,3301070303,27,2,3,2,1,9,,1,,2,6,2,1,4,,1,1,
330,330107,33010703,3301070303,28,1,12,2,1,3,,1,,1,8,2,1,11,,1,1,
330,330107,33010703,3301070303,29,2,11,2,1,10,,1,,1,96,2,1,11,,1,1,
330,330110,33011001,3301100102,1,1,1,1,,,,1,,2,8,1,,,,2,1,
330,330110,33011001,3301100102,2,2,4,1,,,,1,,1,14,1,,,,2,1,
330,330110,33011001,3301100102,3,2,5,1,,,,1,,1,8,1,,,,2,1,
330,330110,33011001,3301100102,4,1,8,1,,,,2,,2,10,1,,,,2,1,
330,330110,33011001,3301100102,5,2,8,1,,,,2,,1,96,1,,,,2,1,
330,330110,33011001,3301100102,6,1,96,1,,,,2,,1,1,2,1,3,,1,1,
330,330110,33011001,3301100102,7,2,16,1,,,,2,,2,7,2,1,3,,1,1,
330,330110,33011001,3301100102,8,2,16,1,,,,2,,2,4,2,1,3,,1,1,
330,330110,33011001,3301100102,9,1,8,2,1,11,,1,,2,3,2,1,3,,1,1,
330,330110,33011001,3301100102,10,2,8,2,1,11,,2,,2,3,2,1,3,,1,1,
330,330110,33011001,3301100102,11,2,11,2,1,4,,2,,2,8,2,1,3,,1,1,
330,330110,33011001,3301100102,12,1,96,2,1,11,,2,,1,8,2,1,3,,1,1,
330,330110,33011001,3301100102,13,2,7,2,1,3,,1,,1,14,2,1,3,,1,1,
330,330110,33011001,3301100102,14,2,7,2,1,11,,1,,1,14,2,1,3,,1,1,
330,330110,33011001,3301100102,15,1,14,2,1,11,,1,,2,16,1,,,,2,1,
330,330110,33011001,3301100102,16,,,,,,,,,2,16,1,,,,2,1,
330,330110,33011001,3301100102,17,,,,,,,,,1,96,2,1,10,,2,1,
402,402207,40220705,4022070507,1,2,1,1,,,,1,,2,1,2,1,10,,1,1,
402,402207,40220705,4022070507,2,1,1,1,,,,1,,1,7,2,1,10,,1,1,
402,402207,40220705,4022070507,3,1,7,1,,,,1,,1,1,1,,,,1,1,
402,402207,40220705,4022070507,4,1,1,2,1,9,,1,,1,1,2,1,9,,1,1,
402,402207,40220705,4022070507,5,2,5,1,,,,1,,2,7,2,1,10,,1,1,
402,402207,40220705,4022070507,6,1,14,2,1,11,,1,,2,3,2,1,11,,1,1,
402,402207,40220705,4022070507,7,2,11,2,1,96,,1,,2,6,1,,,,1,1,
402,402207,40220705,4022070507,8,1,16,1,,,,1,,1,14,2,1,10,,1,1,
402,402207,40220705,4022070507,9,1,96,2,1,96,,1,,2,11,2,1,96,,1,1,
402,402207,40220705,4022070507,10,1,16,1,,,,1,,1,16,1,,,,1,1,
402,402207,40220705,4022070507,11,2,12,2,1,11,,1,,1,16,2,1,10,,1,1,
402,402207,40220705,4022070507,12,2,3,2,1,10,,1,,1,16,2,1,11,,1,1,
402,402207,40220705,4022070507,13,2,6,2,1,11,,1,,2,12,2,1,13,,1,1,
402,402207,40220705,4022070507,14,2,4,1,,,,1,,2,6,1,,,,1,1,
402,402207,40220705,4022070507,15,2,3,1,,,,1,,2,3,2,1,11,,1,1,
402,402207,40220705,4022070507,16,2,3,1,,,,1,,2,3,1,,,,1,1,
402,402207,40220705,4022070507,17,2,6,1,,,,1,,2,6,1,,,,1,1,
402,402207,40220705,4022070507,18,1,6,1,,,,1,,2,6,1,,,,1,1,
402,402207,40220705,4022070507,19,2,5,2,2,,1,1,,2,7,2,1,1,,1,1,
402,402207,40220705,4022070507,20,2,6,2,1,11,,1,,2,6,1,,,,1,1,
402,402207,40220705,4022070507,21,2,3,1,,,,1,,1,14,1,,,,1,1,
402,402207,40220705,4022070507,22,1,14,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,1,1,1,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,2,2,1,2,1,11,,1,,,,,,,,,1,
402,402208,40220805,4022080505,3,1,5,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,4,1,14,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,5,2,13,2,1,13,,1,,,,,,,,,1,
402,402208,40220805,4022080505,6,2,3,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,7,2,3,2,1,11,,1,,,,,,,,,1,
402,402208,40220805,4022080505,8,2,3,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,9,2,6,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,10,2,6,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,11,2,6,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,12,2,6,2,1,11,,1,,,,,,,,,1,
402,402208,40220805,4022080505,13,2,14,2,1,11,,1,,,,,,,,,1,
402,402208,40220805,4022080505,14,2,12,2,1,13,,1,,,,,,,,,1,
402,402208,40220805,4022080505,15,2,16,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,16,2,16,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,17,1,16,1,,,,1,,,,,,,,,1,
402,402208,40220805,4022080505,18,1,96,2,1,96,,1,,,,,,,,,1,
403,403101,40310102,4031010202,1,2,96,1,,,,1,,2,1,1,,,,1,1,
403,403101,40310102,4031010202,2,2,1,2,1,3,,1,,2,96,1,,,,1,1,
403,403101,40310102,4031010202,3,2,6,1,,,,1,,2,4,1,,,,1,1,
403,403101,40310102,4031010202,4,2,6,1,,,,1,,2,6,1,,,,1,1,
403,403101,40310102,4031010202,5,2,4,2,1,11,,1,,2,6,1,,,,1,1,
403,403101,40310102,4031010202,6,2,3,1,,,,1,,2,11,1,,,,1,1,
403,403101,40310102,4031010202,7,2,11,1,,,,1,,2,3,2,1,11,,1,1,
403,403101,40310102,4031010202,8,1,14,1,,,,1,,1,14,1,,,,1,1,
403,403101,40310102,4031010202,9,1,14,1,,,,1,,2,8,1,,,,1,1,
403,403101,40310102,4031010202,10,2,12,1,,,,1,,2,12,2,1,2,,1,1,
403,403101,40310102,4031010202,11,2,8,1,,,,1,,1,14,1,,,,1,1,
403,403105,40310505,4031050502,1,1,96,2,1,5,,1,,2,3,1,,,,1,1,
403,403105,40310505,4031050502,2,2,7,1,,,,1,,2,16,1,,,,1,1,
403,403105,40310505,4031050502,3,2,3,1,,,,1,,2,96,1,,,,1,1,
403,403105,40310505,4031050502,4,1,14,2,1,96,,1,,2,11,2,2,,13,1,1,
403,403105,40310505,4031050502,5,2,6,2,1,11,,1,,2,8,2,2,,13,1,1,
403,403105,40310505,4031050502,6,2,6,1,,,,1,,2,8,2,2,,13,1,1,
403,403105,40310505,4031050502,7,2,3,2,1,11,,1,,2,14,2,2,,13,1,1,
403,403105,40310505,4031050502,8,2,8,1,,,,1,,1,1,2,1,3,,1,1,
403,403105,40310505,4031050502,9,2,8,1,,,,1,,2,12,2,2,,13,1,1,
403,403105,40310505,4031050502,10,2,11,2,1,1,,1,,2,6,2,2,,13,1,1,
403,403105,40310505,4031050502,11,2,12,2,1,2,,1,,2,3,2,2,,13,1,1,
403,403105,40310505,4031050502,12,2,16,1,,,,1,,1,14,2,2,,13,1,1,
403,403105,40310505,4031050502,13,2,1,2,1,5,,2,,2,6,2,2,,13,1,1,
403,403105,40310505,4031050502,14,2,14,1,,,,1,,,,,,,,,1,
403,403201,40320102,4032010205,1,2,96,1,,,,1,,2,96,1,,,,1,1,
403,403201,40320102,4032010205,2,1,11,1,,,,1,,2,6,1,,,,1,1,
403,403201,40320102,4032010205,3,2,6,1,,,,1,,1,11,1,,,,1,1,
403,403201,40320102,4032010205,4,2,5,1,,,,1,,2,5,1,,,,1,1,
403,403201,40320102,4032010205,5,2,96,2,1,3,,1,,2,96,1,,,,1,1,
403,403201,40320102,4032010205,6,2,3,1,,,,1,,2,3,1,,,,1,1,
403,403201,40320102,4032010205,7,2,3,2,1,11,,1,,2,3,1,,,,1,1,
403,403201,40320102,4032010205,8,1,14,1,,,,1,,1,14,1,,,,1,1,
403,403201,40320102,4032010205,9,2,8,1,,,,1,,2,8,1,,,,1,1,
403,403201,40320102,4032010205,10,2,96,1,,,,1,,2,96,2,1,11,,1,1,
403,403201,40320102,4032010205,11,1,12,2,1,2,,1,,1,12,1,,,,1,1,
403,403201,40320102,4032010205,12,1,1,2,1,9,,1,,1,1,2,1,9,,1,1,
403,403205,40320504,4032050403,1,1,1,1,,,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,2,1,1,1,,,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,3,1,1,2,1,3,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,4,1,6,1,,,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,5,2,96,1,,,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,6,2,6,1,,,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,7,1,6,1,,,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,8,1,11,2,1,5,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,9,1,96,2,1,11,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,10,2,3,2,1,10,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,11,2,5,2,1,10,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403205,40320504,4032050403,12,2,96,2,1,11,,1,,,,,,,,,3,"INCHARGE HAD GONE TO THE REFUGEE CAMP FOR A MEETING"
403,403301,40330104,4033010412,,,,,,,,,,,,,,,,,3,"THE COMMUNITY USES A HOSPITAL"
404,404102,40410203,4041020302,1,2,3,2,1,13,,1,,2,3,1,,,,1,1,
404,404102,40410203,4041020302,2,2,6,1,,,,1,,2,6,2,1,11,,1,1,
404,404102,40410203,4041020302,3,2,6,1,,,,1,,2,8,1,,,,1,1,
404,404102,40410203,4041020302,4,2,8,2,1,13,,1,,2,8,2,1,1,,1,1,
404,404102,40410203,4041020302,5,2,8,2,1,13,,1,,1,8,1,,,,1,1,
404,404102,40410203,4041020302,6,1,8,1,,,,1,,1,8,1,,,,1,1,
404,404102,40410203,4041020302,7,1,8,2,1,13,,1,,1,16,1,,,,1,1,
404,404102,40410203,4041020302,8,2,16,2,1,13,,1,,1,16,2,1,11,,1,1,
404,404102,40410203,4041020302,9,1,96,1,,,,1,,1,16,1,,,,1,1,
404,404207,40420704,4042070409,1,2,1,2,1,10,,1,,2,1,1,,,,1,1,
404,404207,40420704,4042070409,2,1,1,2,1,13,,1,,1,1,2,1,11,,1,1,
404,404207,40420704,4042070409,3,2,5,2,1,3,,1,,2,5,2,1,13,,1,1,
404,404207,40420704,4042070409,4,2,96,1,,,,1,,2,6,1,,,,1,1,
404,404207,40420704,4042070409,5,2,6,1,,,,1,,2,6,1,,,,1,1,
404,404207,40420704,4042070409,6,2,6,1,,,,1,,1,14,1,,,,1,1,
404,404207,40420704,4042070409,7,2,6,1,,,,1,,2,14,2,1,10,,1,1,
404,404207,40420704,4042070409,8,2,6,1,,,,1,,1,11,1,,,,1,1,
404,404207,40420704,4042070409,9,2,14,1,,,,1,,1,12,2,1,2,,1,1,
404,404207,40420704,4042070409,10,2,14,1,,,,1,,2,8,1,,,,1,1,
404,404207,40420704,4042070409,11,1,11,1,,,,1,,1,16,2,1,11,,1,1,
404,404207,40420704,4042070409,12,2,11,2,1,3,,1,,1,16,1,,,,1,1,
404,404207,40420704,4042070409,13,2,3,1,,,,1,,1,16,2,1,13,,1,1,
404,404207,40420704,4042070409,14,1,16,1,,,,1,,1,16,2,1,13,,1,1,
404,404207,40420704,4042070409,15,1,16,1,,,,1,,,,,,,,,1,
404,404207,40420704,4042070409,16,1,12,2,1,13,,1,,,,,,,,,1,
404,404207,40420704,4042070409,17,1,96,1,,,,1,,,,,,,,,1,
404,404403,40440303,4044030303,1,2,5,1,,,,1,,2,6,1,,,,1,1,
404,404403,40440303,4044030303,2,2,3,1,,,,1,,2,3,1,,,,1,1,
404,404403,40440303,4044030303,3,2,8,1,,,,1,,2,8,1,,,,1,1,
404,404403,40440303,4044030303,4,2,8,1,,,,1,,2,8,1,,,,1,1,
404,404403,40440303,4044030303,5,2,16,1,,,,1,,2,16,1,,,,1,1,
404,404403,40440303,4044030303,6,2,16,2,1,96,,1,,2,8,1,,,,1,1,
405,405104,40510402,4051040205,1,2,1,1,,,,1,,2,4,1,,,,1,1,
405,405104,40510402,4051040205,2,2,1,1,,,,1,,2,8,1,,,,1,1,
405,405104,40510402,4051040205,3,2,4,1,,,,1,,2,11,1,,,,2,1,
405,405104,40510402,4051040205,4,2,4,1,,,,1,,2,96,1,,,,2,1,
405,405104,40510402,4051040205,5,2,96,1,,,,1,,1,96,1,,,,2,1,
405,405104,40510402,4051040205,6,2,6,1,,,,1,,2,11,2,1,11,,1,1,
405,405104,40510402,4051040205,7,1,6,1,,,,1,,2,6,2,1,1,,1,1,
405,405104,40510402,4051040205,8,2,14,1,,,,1,,1,1,2,1,10,,1,1,
405,405104,40510402,4051040205,9,2,8,1,,,,1,,2,96,1,,,,1,1,
405,405104,40510402,4051040205,10,2,12,1,,,,1,,1,96,2,1,11,,1,1,
405,405104,40510402,4051040205,11,1,16,1,,,,1,,1,16,1,,,,1,1,
405,405104,40510402,4051040205,12,1,96,1,,,,1,,2,1,2,2,,13,1,1,
405,405104,40510402,4051040205,13,,,,,,,,,2,14,2,1,10,,1,1,
405,405104,40510402,4051040205,14,,,,,,,,,2,96,2,2,,13,1,1,
405,405104,40510402,4051040205,15,,,,,,,,,1,6,2,2,,13,1,1,
